LSOA_Code,Year,Vulnerable_Ratio,Population_Density,House_Price,Theft_Rate_per1k,Income_Score_rate,Employment_Score_rate,"Education,_Skills_and_Training_Score",Health_Deprivation_and_Disability_Score,Barriers_to_Housing_and_Services_Score,Living_Environment_Score,tran_poi_count,shop_poi_count
E01004546,2016,0.2275485436893204,17991.2663755458,794393.75,2.4271844660194173,0.045,0.037,2.49,-0.596,16.993,23.953,0,0
E01004546,2017,0.2291154791154791,17772.9257641921,716383.25,1.2285012285012284,0.045,0.037,2.49,-0.596,16.993,23.953,0,0
E01004546,2018,0.23774509803921567,17816.5938864628,788812.5,2.450980392156863,0.045,0.037,2.49,-0.596,16.993,23.953,0,0
E01004546,2019,0.23771001866832608,17543.6681222707,692000.0,5.6004978220286254,0.045,0.037,2.49,-0.596,16.993,23.953,0,0
E01004547,2015,0.29296875,13252.8041415012,652077.5,3.90625,0.135,0.12,5.775,-0.1,27.305,23.142,2,0
E01004547,2016,0.2955729166666667,13252.8041415012,763250.0,3.90625,0.135,0.12,5.775,-0.1,27.305,23.142,2,0
E01004547,2017,0.2977198697068404,13244.176013805,958000.0,3.257328990228013,0.135,0.12,5.775,-0.1,27.305,23.142,2,0
E01004547,2018,0.2956058588548602,12959.4477998274,591847.0,2.663115845539281,0.135,0.12,5.775,-0.1,27.305,23.142,2,0
E01004547,2019,0.2813333333333333,12942.1915444348,596986.0,4.666666666666667,0.135,0.12,5.775,-0.1,27.305,23.142,2,0
E01004548,2015,0.18198874296435272,12851.1151295961,415125.0,56.28517823639775,0.109,0.063,5.611,-0.015,28.692,36.402,4,26
E01004548,2016,0.17824074074074073,13019.8915009041,436531.375,47.22222222222222,0.109,0.063,5.611,-0.015,28.692,36.402,4,26
E01004548,2017,0.18095238095238095,12658.2278481012,437937.5,46.19047619047619,0.109,0.063,5.611,-0.015,28.692,36.402,4,26
E01004548,2018,0.1777456647398844,12513.5623869801,492687.5,51.05973025048169,0.109,0.063,5.611,-0.015,28.692,36.402,4,26
E01004548,2019,0.17658442186744072,12459.3128390596,474375.0,33.38171262699564,0.109,0.063,5.611,-0.015,28.692,36.402,4,26
E01004549,2015,0.2850439882697947,13850.5280259951,766000.0,5.278592375366569,0.096,0.085,7.8,0.519,25.928,30.185,2,2
E01004549,2016,0.2771152754116979,14305.4427294882,691875.0,8.517887563884157,0.096,0.085,7.8,0.519,25.928,30.185,2,2
E01004549,2017,0.2844925883694413,14248.5783915515,737750.0,7.411630558722919,0.096,0.085,7.8,0.519,25.928,30.185,2,2
E01004549,2018,0.28311540648095507,14289.195775792,720500.0,6.2535531552018195,0.096,0.085,7.8,0.519,25.928,30.185,2,2
E01004549,2019,0.27241379310344827,14134.8497156783,883868.75,5.747126436781609,0.096,0.085,7.8,0.519,25.928,30.185,2,2
E01004550,2015,0.38451356717405694,10493.0555555555,613125.0,7.27994705493051,0.112,0.042,4.117,-0.125,26.089,20.351,3,0
E01004550,2016,0.3745774171737661,10270.8333333333,748750.0,4.732927653820148,0.112,0.042,4.117,-0.125,26.089,20.351,3,0
E01004550,2017,0.3959866220735786,10381.9444444444,716500.0,6.688963210702341,0.112,0.042,4.117,-0.125,26.089,20.351,3,0
E01004550,2018,0.38837516512549536,10513.8888888888,739250.0,5.9445178335535,0.112,0.042,4.117,-0.125,26.089,20.351,3,0
E01004550,2019,0.3890020366598778,10229.1666666666,923125.0,7.46775288526816,0.112,0.042,4.117,-0.125,26.089,20.351,3,0
E01004551,2015,0.13495200451722192,8310.65227592679,515312.5,207.79220779220782,0.073,0.051,5.477,-0.322,28.059,44.859,10,57
E01004551,2016,0.13476070528967254,7451.90051618958,567750.0,262.5944584382872,0.073,0.051,5.477,-0.322,28.059,44.859,10,57
E01004551,2017,0.13783962889330684,7081.18254340685,636500.0,209.4102054340623,0.073,0.051,5.477,-0.322,28.059,44.859,10,57
E01004551,2018,0.14068441064638784,7404.97419052088,537625.0,184.41064638783268,0.073,0.051,5.477,-0.322,28.059,44.859,10,57
E01004551,2019,0.1456548347613219,7667.7616142656,491625.0,168.9106487148103,0.073,0.051,5.477,-0.322,28.059,44.859,10,57
E01004552,2015,0.13330029732408324,18930.5816135084,637375.0,135.2824578790882,0.029,0.018,12.371,-0.824,20.898,36.854,7,94
E01004552,2016,0.13436563436563437,18780.487804878,710937.5,127.37262737262736,0.029,0.018,12.371,-0.824,20.898,36.854,7,94
E01004552,2017,0.1396702230843841,19343.339587242,639750.0,116.39185257032007,0.029,0.018,12.371,-0.824,20.898,36.854,7,94
E01004552,2018,0.13671497584541062,19418.3864915572,613825.0,118.84057971014494,0.029,0.018,12.371,-0.824,20.898,36.854,7,94
E01004552,2019,0.14170616113744075,19793.6210131332,614312.5,109.478672985782,0.029,0.018,12.371,-0.824,20.898,36.854,7,94
E01004553,2015,0.2134703196347032,8781.95488721804,657500.0,11.986301369863012,0.064,0.04,1.727,-0.411,23.69,27.781,4,5
E01004553,2016,0.2131239484015704,8937.34335839598,675625.0,11.217049915872126,0.064,0.04,1.727,-0.411,23.69,27.781,4,5
E01004553,2017,0.2294250281848929,8892.2305764411,727687.5,15.219842164599774,0.064,0.04,1.727,-0.411,23.69,27.781,4,5
E01004553,2018,0.22661469933184855,9002.50626566416,716737.5,13.3630289532294,0.064,0.04,1.727,-0.411,23.69,27.781,4,5
E01004553,2019,0.22111663902708678,9067.66917293233,648937.5,21.558872305140962,0.064,0.04,1.727,-0.411,23.69,27.781,4,5
E01004554,2015,0.29578278451761986,4246.8105986261,795000.0,6.35470826112074,0.026,0.016,0.1,-1.153,12.989,35.285,2,0
E01004554,2016,0.2945601851851852,4239.45044160942,1055625.0,4.62962962962963,0.026,0.016,0.1,-1.153,12.989,35.285,2,0
E01004554,2017,0.2874285714285714,4293.42492639842,782500.0,3.4285714285714284,0.026,0.016,0.1,-1.153,12.989,35.285,2,0
E01004554,2018,0.29111747851002867,4281.15799803729,1159375.0,7.4498567335243555,0.026,0.016,0.1,-1.153,12.989,35.285,2,0
E01004554,2019,0.2835314091680815,4335.1324828263,1095000.0,13.582342954159593,0.026,0.016,0.1,-1.153,12.989,35.285,2,0
E01004555,2015,0.35413056036972845,12355.4603854389,1325687.5,10.398613518197575,0.02,0.02,0.101,-1.457,12.425,34.083,4,1
E01004555,2016,0.36416184971098264,12348.3226266952,1138250.0,3.468208092485549,0.02,0.02,0.101,-1.457,12.425,34.083,4,1
E01004555,2017,0.356,12491.0778015703,1187062.5,4.571428571428572,0.02,0.02,0.101,-1.457,12.425,34.083,4,1
E01004555,2018,0.3503184713375796,12326.9093504639,1312500.0,6.369426751592357,0.02,0.02,0.101,-1.457,12.425,34.083,4,1
E01004555,2019,0.3465063001145475,12462.5267665952,1350625.0,6.300114547537228,0.02,0.02,0.101,-1.457,12.425,34.083,4,1
E01004556,2015,0.36763831052944673,16877.5100401606,1363750.0,10.707911957168353,0.033,0.018,0.158,-1.23,10.193,32.98,0,9
E01004556,2016,0.36589595375722545,17369.4779116465,1253708.25,6.358381502890174,0.033,0.018,0.158,-1.23,10.193,32.98,0,9
E01004556,2017,0.36775674125071717,17500.0,914000.0,5.163511187607574,0.033,0.018,0.158,-1.23,10.193,32.98,0,9
E01004556,2018,0.3734586024662361,17098.3935742971,1346750.0,7.633587786259541,0.033,0.018,0.158,-1.23,10.193,32.98,0,9
E01004556,2019,0.35951134380453753,17259.0361445783,1342500.0,4.653868528214078,0.033,0.018,0.158,-1.23,10.193,32.98,0,9
E01004557,2015,0.2975256487628244,15314.2329020332,813125.0,13.88050694025347,0.056,0.047,1.063,-0.726,19.266,32.23,1,17
E01004557,2016,0.3106060606060606,15859.5194085027,978750.0,13.986013986013987,0.056,0.047,1.063,-0.726,19.266,32.23,1,17
E01004557,2017,0.3095518867924528,15674.6765249537,886600.0,14.150943396226415,0.056,0.047,1.063,-0.726,19.266,32.23,1,17
E01004557,2018,0.3082750582750583,15859.5194085027,1048825.0,13.986013986013987,0.056,0.047,1.063,-0.726,19.266,32.23,1,17
E01004557,2019,0.31934731934731936,15859.5194085027,1161875.0,11.655011655011656,0.056,0.047,1.063,-0.726,19.266,32.23,1,17
E01004558,2015,0.3188010899182561,8105.12367491166,928750.0,10.899182561307901,0.054,0.034,0.986,-1.358,15.029,23.738,4,23
E01004558,2016,0.31708623460096413,8246.4664310954,897580.75,9.105516871987145,0.054,0.034,0.986,-1.358,15.029,23.738,4,23
E01004558,2017,0.30489818381948264,8025.6183745583,1063750.0,8.25536598789213,0.054,0.034,0.986,-1.358,15.029,23.738,4,23
E01004558,2018,0.29511793746571585,8052.12014134275,1304125.0,6.034009873834339,0.054,0.034,0.986,-1.358,15.029,23.738,4,23
E01004558,2019,0.3086289041821069,8343.63957597173,1059375.0,7.4113287453679195,0.054,0.034,0.986,-1.358,15.029,23.738,4,23
E01004559,2015,0.3331130204890945,8548.02259887005,1306250.0,7.270323859881032,0.048,0.028,0.105,-1.076,19.685,34.493,2,3
E01004559,2016,0.3236459709379128,8553.67231638418,979500.0,5.9445178335535,0.048,0.028,0.105,-1.076,19.685,34.493,2,3
E01004559,2017,0.3263654753877276,8378.53107344632,1177250.0,6.068779501011463,0.048,0.028,0.105,-1.076,19.685,34.493,2,3
E01004559,2018,0.3288590604026846,8418.07909604519,843750.0,7.382550335570469,0.048,0.028,0.105,-1.076,19.685,34.493,2,3
E01004559,2019,0.3328850033624748,8401.12994350282,1398283.125,6.724949562878279,0.048,0.028,0.105,-1.076,19.685,34.493,2,3
E01004560,2015,0.2584493041749503,2922.29484386347,744059.5,31.80914512922465,0.077,0.041,3.418,-0.629,25.613,53.31,4,9
E01004560,2016,0.23119918699186992,2858.38779956427,702750.0,29.471544715447155,0.077,0.041,3.418,-0.629,25.613,53.31,4,9
E01004560,2017,0.24111675126903553,2861.29266521423,741250.0,23.85786802030457,0.077,0.041,3.418,-0.629,25.613,53.31,4,9
E01004560,2018,0.24274274274274274,2901.96078431372,794375.0,37.03703703703704,0.077,0.041,3.418,-0.629,25.613,53.31,4,9
E01004560,2019,0.24803149606299213,2951.3435003631,725875.0,24.606299212598426,0.077,0.041,3.418,-0.629,25.613,53.31,4,9
E01004563,2015,0.2608695652173913,14728.3311772315,288500.0,12.296881862099253,0.164,0.094,8.483,-0.074,37.906,72.509,2,4
E01004563,2016,0.2646675358539765,14883.5705045278,266500.0,11.734028683181226,0.164,0.094,8.483,-0.074,37.906,72.509,2,4
E01004563,2017,0.26152520465316675,15012.936610608,477500.0,15.079707022834985,0.164,0.094,8.483,-0.074,37.906,72.509,2,4
E01004563,2018,0.2541054451166811,14967.6584734799,414250.0,12.100259291270527,0.164,0.094,8.483,-0.074,37.906,72.509,2,4
E01004563,2019,0.2522600086095566,15025.873221216,342500.0,14.636246233318984,0.164,0.094,8.483,-0.074,37.906,72.509,2,4
E01004564,2015,0.17430167597765364,4685.86387434554,534150.0,16.201117318435756,0.108,0.076,7.704,0.245,28.37,32.062,5,5
E01004564,2016,0.17762085822922324,4819.37172774869,576625.0,14.665942422596416,0.108,0.076,7.704,0.245,28.37,32.062,5,5
E01004564,2017,0.19138755980861244,4924.0837696335,592500.0,18.075491759702285,0.108,0.076,7.704,0.245,28.37,32.062,5,5
E01004564,2018,0.19070258848388802,4955.49738219895,567875.0,13.734812466983625,0.108,0.076,7.704,0.245,28.37,32.062,5,5
E01004564,2019,0.19126819126819128,5036.64921465968,578750.0,21.30977130977131,0.108,0.076,7.704,0.245,28.37,32.062,5,5
E01004565,2015,0.1875,19382.8571428571,562812.5,8.254716981132075,0.119,0.079,11.94,-0.01,24.256,34.529,2,4
E01004565,2016,0.18390162101732813,20445.7142857142,599375.0,8.384572386808273,0.119,0.079,11.94,-0.01,24.256,34.529,2,4
E01004565,2017,0.1880293619424054,20240.0,622662.5,10.163749294184075,0.119,0.079,11.94,-0.01,24.256,34.529,2,4
E01004565,2018,0.19783968163729393,20102.8571428571,563937.5,5.6850483229107445,0.119,0.079,11.94,-0.01,24.256,34.529,2,4
E01004565,2019,0.18995381062355657,19794.2857142857,545437.5,8.660508083140877,0.119,0.079,11.94,-0.01,24.256,34.529,2,4
E01004566,2015,0.250625,16824.3953732912,728840.0,10.0,0.058,0.025,4.272,-0.828,21.404,40.904,0,6
E01004566,2016,0.2552019583843329,17181.9137749737,763679.5,10.40391676866585,0.058,0.025,4.272,-0.828,21.404,40.904,0,6
E01004566,2017,0.26362038664323373,17949.5268138801,722104.5,14.0597539543058,0.058,0.025,4.272,-0.828,21.404,40.904,0,6
E01004566,2018,0.25862068965517243,18296.5299684542,803875.0,9.770114942528735,0.058,0.025,4.272,-0.828,21.404,40.904,0,6
E01004566,2019,0.25387708213670307,18307.0452155625,685562.5,13.210798391728892,0.058,0.025,4.272,-0.828,21.404,40.904,0,6
E01004567,2015,0.28075837031060913,20436.933223413,410250.0,7.260992335619202,0.25,0.14,17.49,0.43,38.584,18.798,5,1
E01004567,2016,0.2812623274161736,20898.5985160758,440000.0,5.128205128205129,0.25,0.14,17.49,0.43,38.584,18.798,5,1
E01004567,2017,0.26987204342768517,21261.3355317394,446875.0,8.918185343156262,0.25,0.14,17.49,0.43,38.584,18.798,5,1
E01004567,2018,0.284489477786438,21154.163231657,446000.0,10.132501948558067,0.25,0.14,17.49,0.43,38.584,18.798,5,1
E01004567,2019,0.27327207351178584,20634.7897774113,395625.0,5.193767479025169,0.25,0.14,17.49,0.43,38.584,18.798,5,1
E01004568,2015,0.18491484184914841,8907.6723016905,142250.0,9.732360097323602,0.169,0.084,23.67,0.123,31.899,18.56,3,1
E01004568,2016,0.18392857142857144,9709.57954052882,137500.0,13.392857142857142,0.169,0.084,23.67,0.123,31.899,18.56,3,1
E01004568,2017,0.19083969465648856,9085.39228435197,152416.66666666666,8.587786259541986,0.169,0.084,23.67,0.123,31.899,18.56,3,1
E01004568,2018,0.2192326856003986,8699.60988296488,152416.66666666666,8.470353761833582,0.169,0.084,23.67,0.123,31.899,18.56,3,1
E01004568,2019,0.2350206611570248,8391.85088859991,177500.0,19.628099173553718,0.169,0.084,23.67,0.123,31.899,18.56,3,1
E01004569,2015,0.25253755582622817,8561.00104275286,379500.0,10.150223304912707,0.168,0.104,14.793,0.183,30.011,23.832,8,18
E01004569,2016,0.2713303679741205,8595.75947167188,390000.0,13.344116457743631,0.168,0.104,14.793,0.183,30.011,23.832,8,18
E01004569,2017,0.25658153241650294,8846.02015988877,440000.0,9.823182711198427,0.168,0.104,14.793,0.183,30.011,23.832,8,18
E01004569,2018,0.26186708860759494,8786.93083072645,446231.25,12.658227848101266,0.168,0.104,14.793,0.183,30.011,23.832,8,18
E01004569,2019,0.2659489633173844,8717.41397288842,479760.75,14.354066985645934,0.168,0.104,14.793,0.183,30.011,23.832,8,18
E01004570,2015,0.288111217641419,17707.9796264855,301925.0,5.752636625119846,0.25,0.142,26.903,0.762,32.773,16.594,1,1
E01004570,2016,0.29431438127090304,17767.40237691,350000.0,7.644529383659818,0.25,0.142,26.903,0.762,32.773,16.594,1,1
E01004570,2017,0.3164179104477612,17062.8183361629,310000.0,6.467661691542288,0.25,0.142,26.903,0.762,32.773,16.594,1,1
E01004570,2018,0.32560483870967744,16842.1052631578,315000.0,4.536290322580646,0.25,0.142,26.903,0.762,32.773,16.594,1,1
E01004570,2019,0.32907511497189573,16612.9032258064,330000.0,4.087889626980072,0.25,0.142,26.903,0.762,32.773,16.594,1,1
E01004571,2015,0.26803551609322973,14698.2055464926,324406.25,114.31742508324085,0.187,0.095,18.443,-0.075,31.437,23.852,7,3
E01004571,2016,0.27262872628726287,15048.9396411092,363887.5,107.8590785907859,0.187,0.095,18.443,-0.075,31.437,23.852,7,3
E01004571,2017,0.2625843279709393,15717.7814029363,354368.75,66.94343539180073,0.187,0.095,18.443,-0.075,31.437,23.852,7,3
E01004571,2018,0.25665983606557374,15921.6965742251,349993.75,44.56967213114754,0.187,0.095,18.443,-0.075,31.437,23.852,7,3
E01004571,2019,0.2567224759005581,16076.6721044045,399666.6666666667,24.860476915271434,0.187,0.095,18.443,-0.075,31.437,23.852,7,3
E01004572,2015,0.3305084745762712,2100.71210579857,608125.0,3.6319612590799033,0.142,0.09,8.75,-0.328,35.035,21.583,11,0
E01004572,2016,0.3296296296296296,2060.02034587995,663731.25,5.555555555555555,0.142,0.09,8.75,-0.328,35.035,21.583,11,0
E01004572,2017,0.32085253456221197,2207.52797558494,921875.0,4.032258064516129,0.142,0.09,8.75,-0.328,35.035,21.583,11,0
E01004572,2018,0.31543624161073824,2273.65208545269,691250.0,4.47427293064877,0.142,0.09,8.75,-0.328,35.035,21.583,11,0
E01004572,2019,0.3082788671023965,2334.68972533062,657187.5,3.2679738562091503,0.142,0.09,8.75,-0.328,35.035,21.583,11,0
E01004573,2015,0.283264340626848,1005.47032940896,294125.0,34.29923122412774,0.139,0.099,16.034,0.028,45.471,36.312,11,3
E01004573,2016,0.2911899313501144,1039.36258770365,313636.25,33.18077803203661,0.139,0.099,16.034,0.028,45.471,36.312,11,3
E01004573,2017,0.2964497041420118,1004.87572838625,408437.5,32.544378698224854,0.139,0.099,16.034,0.028,45.471,36.312,11,3
E01004573,2018,0.30017974835230676,992.389106909263,441875.0,42.54044337926902,0.139,0.099,16.034,0.028,45.471,36.312,11,3
E01004573,2019,0.2991044776119403,995.956713045546,370125.0,76.4179104477612,0.139,0.099,16.034,0.028,45.471,36.312,11,3
E01004574,2015,0.33136676499508355,9662.70783847981,189166.66666666666,7.866273352999017,0.277,0.146,29.845,0.654,33.929,15.623,2,3
E01004574,2016,0.3307317073170732,9738.71733966745,246666.66666666666,4.390243902439025,0.277,0.146,29.845,0.654,33.929,15.623,2,3
E01004574,2017,0.3230256898192198,9985.74821852731,217916.66666666666,4.281636536631779,0.277,0.146,29.845,0.654,33.929,15.623,2,3
E01004574,2018,0.3189163498098859,9995.24940617577,217916.66666666666,9.03041825095057,0.277,0.146,29.845,0.654,33.929,15.623,2,3
E01004574,2019,0.31431244153414406,10156.7695961995,217916.66666666666,7.951356407857811,0.277,0.146,29.845,0.654,33.929,15.623,2,3
E01004575,2015,0.34676974047487574,3349.36193822822,364993.75,11.043622308117062,0.212,0.126,13.071,0.361,39.638,26.946,7,2
E01004575,2016,0.3465029364655633,3464.02811170704,399362.5,8.00854244527496,0.212,0.126,13.071,0.361,39.638,26.946,7,2
E01004575,2017,0.3355229914098029,3660.07027926761,384750.0,12.632642748863061,0.212,0.126,13.071,0.361,39.638,26.946,7,2
E01004575,2018,0.3311088295687885,3602.7371925282,378437.5,8.726899383983572,0.212,0.126,13.071,0.361,39.638,26.946,7,2
E01004575,2019,0.33760903027193434,3604.58664693915,527250.0,9.235505387378144,0.212,0.126,13.071,0.361,39.638,26.946,7,2
E01004576,2015,0.33741579914268216,3663.07761327949,213337.5,8.57317819963258,0.179,0.123,16.049,0.246,38.826,20.089,1,0
E01004576,2016,0.3302354399008674,3620.45760430686,269375.0,4.956629491945477,0.179,0.123,16.049,0.246,38.826,20.089,1,0
E01004576,2017,0.335995085995086,3651.86182144459,404812.5,9.828009828009828,0.179,0.123,16.049,0.246,38.826,20.089,1,0
E01004576,2018,0.3295880149812734,3593.53970390309,467874.875,7.49063670411985,0.179,0.123,16.049,0.246,38.826,20.089,1,0
E01004576,2019,0.342714196372733,3586.81022880215,486666.5,14.383989993746091,0.179,0.123,16.049,0.246,38.826,20.089,1,0
E01004577,2015,0.26865671641791045,16750.0,789375.0,8.234688625836336,0.08,0.039,2.255,-0.233,26.69,42.729,2,1
E01004577,2016,0.2680145152928979,16629.3103448275,824037.5,9.849663037843442,0.08,0.039,2.255,-0.233,26.69,42.729,2,1
E01004577,2017,0.2648793565683646,16077.5862068965,763187.5,13.94101876675603,0.08,0.039,2.255,-0.233,26.69,42.729,2,1
E01004577,2018,0.27577045696068014,16224.1379310344,726562.5,8.501594048884165,0.08,0.039,2.255,-0.233,26.69,42.729,2,1
E01004577,2019,0.2638164754953076,16534.4827586206,922625.0,5.735140771637122,0.08,0.039,2.255,-0.233,26.69,42.729,2,1
E01004579,2015,0.2806183115338882,14327.0868824531,845000.0,15.457788347205707,0.114,0.078,2.865,-0.275,25.928,43.297,2,21
E01004579,2016,0.2783925451368666,14625.212947189,704250.0,16.307513104251605,0.114,0.078,2.865,-0.275,25.928,43.297,2,21
E01004579,2017,0.2828507795100223,15298.1260647359,898125.0,11.692650334075724,0.114,0.078,2.865,-0.275,25.928,43.297,2,21
E01004579,2018,0.2736900780379041,15281.0902896081,735625.0,13.377926421404682,0.114,0.078,2.865,-0.275,25.928,43.297,2,21
E01004579,2019,0.26826722338204595,16320.272572402,714375.0,15.135699373695198,0.114,0.078,2.865,-0.275,25.928,43.297,2,21
E01004580,2015,0.24881516587677724,19464.9446494464,402500.0,31.279620853080566,0.106,0.05,1.833,0.322,29.717,38.607,2,15
E01004580,2016,0.23879885605338416,19354.2435424354,462500.0,23.83222116301239,0.106,0.05,1.833,0.322,29.717,38.607,2,15
E01004580,2017,0.24108416547788872,19400.36900369,496875.0,25.202092249167855,0.106,0.05,1.833,0.322,29.717,38.607,2,15
E01004580,2018,0.239292364990689,19815.4981549815,423562.5,18.6219739292365,0.106,0.05,1.833,0.322,29.717,38.607,2,15
E01004580,2019,0.2359090909090909,20295.2029520295,451125.0,15.0,0.106,0.05,1.833,0.322,29.717,38.607,2,15
E01004581,2015,0.24107142857142858,15705.5214723926,470937.5,12.276785714285714,0.116,0.06,6.135,-0.482,27.957,35.66,3,5
E01004581,2016,0.23993288590604026,15670.4645048203,518874.875,11.185682326621924,0.116,0.06,6.135,-0.482,27.957,35.66,3,5
E01004581,2017,0.24569205113952194,15766.8711656441,454368.75,16.120066703724294,0.116,0.06,6.135,-0.482,27.957,35.66,3,5
E01004581,2018,0.24399563318777293,16056.0911481156,541812.5,11.462882096069869,0.116,0.06,6.135,-0.482,27.957,35.66,3,5
E01004581,2019,0.24063009234111896,16134.9693251533,505687.375,10.320478001086366,0.116,0.06,6.135,-0.482,27.957,35.66,3,5
E01004582,2015,0.281086231538828,15594.353640416,813125.0,14.768937589328253,0.063,0.042,3.466,-1.806,23.893,34.612,1,3
E01004582,2016,0.30904761904761907,15601.7830609212,928750.0,11.428571428571429,0.063,0.042,3.466,-1.806,23.893,34.612,1,3
E01004582,2017,0.32028639618138427,15564.6359583952,894375.0,13.365155131264915,0.063,0.042,3.466,-1.806,23.893,34.612,1,3
E01004582,2018,0.32651072124756336,15245.1708766716,799375.0,7.797270955165692,0.063,0.042,3.466,-1.806,23.893,34.612,1,3
E01004582,2019,0.3392429324389075,15505.2005943536,857500.0,14.853857211308098,0.063,0.042,3.466,-1.806,23.893,34.612,1,3
E01004583,2015,0.3424507658643326,12122.0159151193,633875.0,29.54048140043764,0.087,0.046,2.151,-0.33,25.386,29.071,7,6
E01004583,2016,0.34561697375767725,11876.6578249336,720000.0,32.942490228922395,0.087,0.046,2.151,-0.33,25.386,29.071,7,6
E01004583,2017,0.3563348416289593,11724.1379310344,940625.0,22.058823529411764,0.087,0.046,2.151,-0.33,25.386,29.071,7,6
E01004583,2018,0.34258210645526616,11710.8753315649,747500.0,24.348810872027183,0.087,0.046,2.151,-0.33,25.386,29.071,7,6
E01004583,2019,0.34059633027522934,11564.9867374005,613000.0,25.80275229357798,0.087,0.046,2.151,-0.33,25.386,29.071,7,6
E01004584,2015,0.3287292817679558,35077.5193798449,253625.0,11.602209944751381,0.273,0.143,17.284,0.306,37.44,22.898,0,0
E01004584,2016,0.3211314475873544,34941.8604651162,570625.0,9.428729894620078,0.273,0.143,17.284,0.306,37.44,22.898,0,0
E01004584,2017,0.32044198895027626,35077.5193798449,617750.0,6.629834254143646,0.273,0.143,17.284,0.306,37.44,22.898,0,0
E01004584,2018,0.30439560439560437,35271.3178294573,438250.0,3.8461538461538463,0.273,0.143,17.284,0.306,37.44,22.898,0,0
E01004584,2019,0.2968409586056645,35581.3953488372,262000.0,4.357298474945535,0.273,0.143,17.284,0.306,37.44,22.898,0,0
E01004585,2015,0.19322709163346613,15517.7743431221,737500.0,13.944223107569721,0.049,0.031,2.698,-0.195,21.578,34.928,4,4
E01004585,2016,0.19574036511156187,15239.5672333848,813125.0,13.691683569979716,0.049,0.031,2.698,-0.195,21.578,34.928,4,4
E01004585,2017,0.20475227502527807,15285.9350850077,695881.25,13.65015166835187,0.049,0.031,2.698,-0.195,21.578,34.928,4,4
E01004585,2018,0.2080808080808081,15301.3910355486,702906.25,11.11111111111111,0.049,0.031,2.698,-0.195,21.578,34.928,4,4
E01004585,2019,0.20472837022132798,15363.2148377125,677000.0,13.078470824949699,0.049,0.031,2.698,-0.195,21.578,34.928,4,4
E01004586,2015,0.137863121614968,23291.2844036697,724250.0,8.862629246676514,0.054,0.035,2.77,-0.651,21.427,41.035,1,3
E01004586,2016,0.15119760479041916,22981.6513761467,744216.75,6.986027944111776,0.054,0.035,2.77,-0.651,21.427,41.035,1,3
E01004586,2017,0.17,22935.7798165137,696562.5,7.0,0.054,0.035,2.77,-0.651,21.427,41.035,1,3
E01004586,2018,0.16901408450704225,22798.1651376146,674743.75,8.048289738430585,0.054,0.035,2.77,-0.651,21.427,41.035,1,3
E01004586,2019,0.1769733534439417,22809.6330275229,652125.0,8.044243338360985,0.054,0.035,2.77,-0.651,21.427,41.035,1,3
E01004587,2015,0.24297082228116712,17469.8795180722,829375.0,7.427055702917772,0.04,0.033,1.676,-0.704,15.091,41.792,2,2
E01004587,2016,0.2539432176656151,17627.4328081557,915056.25,5.783385909568874,0.04,0.033,1.676,-0.704,15.091,41.792,2,2
E01004587,2017,0.2587742273441592,17692.3076923076,1080625.0,6.809848088004191,0.04,0.033,1.676,-0.704,15.091,41.792,2,2
E01004587,2018,0.26312968917470525,17293.7905468025,1061375.0,9.110396570203644,0.04,0.033,1.676,-0.704,15.091,41.792,2,2
E01004587,2019,0.26283048211508553,17877.6645041705,817625.0,5.184033177812338,0.04,0.033,1.676,-0.704,15.091,41.792,2,2
E01004588,2015,0.1871577899452464,12001.1947431302,794993.75,91.58785465405676,0.036,0.035,1.906,-0.48,22.969,45.709,4,21
E01004588,2016,0.18181818181818182,12025.0896057347,834687.5,105.81222056631893,0.036,0.035,1.906,-0.48,22.969,45.709,4,21
E01004588,2017,0.19203629032258066,11851.8518518518,1056437.5,96.27016129032258,0.036,0.035,1.906,-0.48,22.969,45.709,4,21
E01004588,2018,0.1872809213820731,11929.5101553166,735000.0,94.64196294441662,0.036,0.035,1.906,-0.48,22.969,45.709,4,21
E01004588,2019,0.17884990253411306,12258.064516129,710498.0,98.92787524366472,0.036,0.035,1.906,-0.48,22.969,45.709,4,21
E01004589,2015,0.20711974110032363,19871.3826366559,755000.0,16.720604099244877,0.028,0.022,0.574,-0.868,16.462,42.642,1,11
E01004589,2016,0.2093649085037675,19914.2550911039,813125.0,13.455328310010765,0.028,0.022,0.574,-0.868,16.462,42.642,1,11
E01004589,2017,0.20837696335078534,20471.5969989281,861562.5,16.753926701570684,0.028,0.022,0.574,-0.868,16.462,42.642,1,11
E01004589,2018,0.20951362907536078,20053.59056806,790937.5,20.309994655264564,0.028,0.022,0.574,-0.868,16.462,42.642,1,11
E01004589,2019,0.22061191626409019,19967.8456591639,817500.0,15.566290928609769,0.028,0.022,0.574,-0.868,16.462,42.642,1,11
E01004590,2015,0.2901856763925729,13191.0426871938,567618.75,7.957559681697613,0.176,0.132,6.991,-0.029,26.966,35.862,2,3
E01004590,2016,0.28935303107488536,13736.8789363191,720312.5,6.113092205807438,0.176,0.132,6.991,-0.029,26.966,35.862,2,3
E01004590,2017,0.2910295616717635,13729.8810356892,806062.5,8.15494393476045,0.176,0.132,6.991,-0.029,26.966,35.862,2,3
